Order_ID,Order_Date,Product_Name,Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Customer_ID
ORD-102212,2024-09-09,Makeup Kit,Beauty & Personal Care,West,Online,2,56.89,113.78,CUST-1213
ORD-102213,2024-04-07,Winter Coat,Fashion,East,Affiliate,1,155.57,155.57,CUST-1164
ORD-102214,2024-04-25,Leather Journal,Books & Stationery,North,Online,5,26.56,132.8,CUST-1060
ORD-102215,2025-08-11,Sci-Fi Novel,Books & Stationery,South,In-Store,1,17.46,17.46,CUST-1340
ORD-102216,2025-03-01,Running Shoes,Fashion,North,In-Store,4,107.04,428.16,CUST-1176
ORD-102217,2024-11-18,Winter Coat,Fashion,East,Online,2,156.52,313.04,CUST-1302
ORD-102218,2026-01-16,Dumbbells,Sports & Outdoors,South,In-Store,1,36.11,36.11,CUST-1245
ORD-102219,2025-07-11,Bluetooth Speaker,Electronics,South,Affiliate,5,76.64,383.2,CUST-1166
ORD-102220,2025-07-31,Winter Coat,Fashion,South,In-Store,2,170.44,340.88,CUST-1234
ORD-102221,2025-10-04,Self-Help Best Seller,Books & Stationery,,Online,4,16.67,66.68,CUST-1303
ORD-102222,2026-05-17,Winter Coat,Fashion,East,Online,4,145.47,581.88,CUST-1254
ORD-102223,2024-03-29,Blender,Home & Kitchen,West,In-Store,5,53.02,265.1,CUST-1037
ORD-102224,2026-05-06,Smart TV,Electronics,North,Online,5,636.24,3181.2,CUST-1393
ORD-102225,2024-02-19,Smart TV,Electronics,South,Online,1,641.99,641.99,CUST-1129
ORD-102226,2026-03-09,Dumbbells,Sports & Outdoors,East,In-Store,5,43.11,215.55,CUST-1257
ORD-102227,2025-11-29,Ergonomic Chair,Home & Kitchen,North,Online,2,200.72,401.44,CUST-1009
ORD-102228,2024-07-05,Bluetooth Speaker,Electronics,North,Online,2,75.13,150.26,CUST-1389
ORD-102229,2025-07-18,Camping Tent,Sports & Outdoors,South,In-Store,1,179.06,179.06,CUST-1219
ORD-102230,2024-12-30,Blender,Home & Kitchen,East,Wholesale,58,45.08,2614.64,CUST-1092
ORD-102231,2024-10-12,Smart TV,Electronics,East,Online,3,638.92,1916.76,CUST-1137
ORD-102232,2025-03-10,Camping Tent,Sports & Outdoors,West,In-Store,2,143.79,287.58,CUST-1211
ORD-102233,2024-11-13,Skincare Gift Set,Beauty & Personal Care,West,Affiliate,3,45.93,137.79,CUST-1222
ORD-102234,2025-11-22,Fitness Tracker,Sports & Outdoors,North,Affiliate,2,66.09,132.18,CUST-1393
ORD-102235,2025-02-11,Perfume,Beauty & Personal Care,East,Online,2,73.54,147.08,CUST-1329
ORD-102236,2026-01-06,Hair Dryer,Beauty & Personal Care,West,Online,1,55.76,55.76,CUST-1351
ORD-102237,2025-10-31,Smart TV,Electronics,South,Affiliate,1,617.72,617.72,CUST-1181
ORD-102238,2025-06-07,Hiking Backpack,Sports & Outdoors,North,Online,1,81.79,81.79,CUST-1055
ORD-102239,2024-08-04,Fitness Tracker,Sports & Outdoors,South,Wholesale,25,52.39,1309.75,CUST-1193
ORD-102240,2025-10-28,Casual T-Shirt,Fashion,West,Wholesale,27,19.54,527.58,CUST-1328
ORD-102241,2024-08-07,Fitness Tracker,Sports & Outdoors,North,Online,2,66.9,133.8,CUST-1121
ORD-102242,2025-12-16,Yoga Mat,Sports & Outdoors,North,Online,4,35.28,141.12,CUST-1302
ORD-102243,2025-07-29,Skincare Gift Set,Beauty & Personal Care,East,In-Store,5,45.48,227.4,CUST-1114
ORD-102244,2025-04-25,Hiking Backpack,Sports & Outdoors,East,In-Store,4,88.94,355.76,CUST-1321
ORD-102245,2024-05-22,Yoga Mat,Sports & Outdoors,West,Affiliate,1,27.64,27.64,CUST-1040
ORD-102246,2026-05-02,Fountain Pen,Books & Stationery,West,Online,2,38.55,77.1,CUST-1175
ORD-102247,2024-02-21,Bluetooth Speaker,Electronics,South,In-Store,1,77.19,77.19,CUST-1023
ORD-102248,2024-12-07,Self-Help Best Seller,Books & Stationery,South,Online,3,16.93,50.79,CUST-1001
ORD-102249,2024-05-29,Smartwatch,Electronics,South,Online,1,214.0,214.0,CUST-1291
ORD-102250,2025-08-08,Designer Jeans,Fashion,North,In-Store,5,86.05,430.25,CUST-1014
ORD-102251,2024-09-29,Hair Dryer,Beauty & Personal Care,South,Online,3,60.15,180.45,CUST-1081
ORD-102252,2025-02-04,Bluetooth Speaker,Electronics,East,In-Store,1,61.74,61.74,CUST-1022
ORD-102253,2025-08-29,Laptop,Electronics,South,In-Store,1,978.21,978.21,CUST-1164
ORD-102254,2026-03-12,Wireless Headphones,Electronics,South,In-Store,1,142.57,142.57,CUST-1388
ORD-102255,2025-04-06,Makeup Kit,Beauty & Personal Care,East,Online,1,60.3,60.3,CUST-1292
ORD-102256,2024-11-26,Hiking Backpack,Sports & Outdoors,West,Wholesale,51,59.93,3056.43,CUST-1351
ORD-102257,2026-04-07,Smartphone,Electronics,East,In-Store,2,723.61,1447.22,CUST-1178
ORD-102258,2024-08-09,Yoga Mat,Sports & Outdoors,East,Online,1,34.51,34.51,CUST-1230
ORD-102259,2025-12-27,Smartphone,Electronics,East,Online,1,784.59,784.59,CUST-1340
ORD-102260,2024-02-19,Robotic Vacuum,Home & Kitchen,North,Online,1,294.18,294.18,CUST-1135
ORD-102261,2025-12-06,Fountain Pen,Books & Stationery,South,In-Store,1,30.12,30.12,CUST-1186
ORD-102262,2024-04-17,Skincare Gift Set,Beauty & Personal Care,West,Online,1,52.01,52.01,CUST-1052
ORD-102263,2025-10-01,Fountain Pen,Books & Stationery,West,Online,1,44.63,44.63,CUST-1209
ORD-102264,2026-04-28,Makeup Kit,Beauty & Personal Care,South,Online,1,49.54,49.54,CUST-1277
ORD-102265,2025-10-25,Desk Organizer,Books & Stationery,South,In-Store,1,34.15,34.15,CUST-1357
ORD-102266,2025-03-19,Yoga Mat,Sports & Outdoors,South,Affiliate,1,30.61,30.61,CUST-1202
ORD-102267,2024-08-13,Robotic Vacuum,Home & Kitchen,West,In-Store,2,250.16,500.32,CUST-1316
ORD-102268,2025-10-27,Wireless Headphones,Electronics,North,Online,2,139.62,279.24,CUST-1152
ORD-102269,2025-11-14,Coffee Maker,Home & Kitchen,West,Online,2,94.68,189.36,CUST-1328
ORD-102270,2024-07-20,Winter Coat,Fashion,North,Online,1,160.83,160.83,CUST-1183
ORD-102271,2024-08-31,Camping Tent,Sports & Outdoors,South,In-Store,2,153.15,306.3,CUST-1059
ORD-102272,2025-11-01,Cookware Set,Home & Kitchen,West,In-Store,1,127.96,127.96,CUST-1142
ORD-102273,2025-06-08,Running Shoes,Fashion,South,Online,5,101.19,505.95,CUST-1026
ORD-102274,2025-02-02,Leather Journal,Books & Stationery,South,Online,4,22.44,89.76,CUST-1301
ORD-102275,2026-05-14,Air Fryer,Home & Kitchen,North,In-Store,3,107.9,323.7,CUST-1172
ORD-102276,2026-01-01,Essential Oil Diffuser,Beauty & Personal Care,South,In-Store,2,34.38,68.76,CUST-1164
ORD-102277,2025-01-06,Leather Jacket,Fashion,North,Online,4,193.69,774.76,CUST-1187
ORD-102278,2025-10-13,Blender,Home & Kitchen,South,In-Store,2,66.92,133.84,CUST-1068
ORD-102279,2024-12-19,Camping Tent,Sports & Outdoors,East,Online,3,144.74,434.22,CUST-1359
ORD-102280,2024-01-05,Dumbbells,Sports & Outdoors,West,Online,1,56.38,56.38,CUST-1338
ORD-102281,2024-10-30,Dumbbells,Sports & Outdoors,South,Wholesale,18,46.07,829.26,CUST-1310
ORD-102282,2025-03-26,Blender,Home & Kitchen,South,Online,3,59.68,179.04,CUST-1394
ORD-102283,2024-12-14,Running Shoes,Fashion,West,In-Store,1,118.98,118.98,CUST-1278
ORD-102284,2024-12-06,Designer Jeans,Fashion,North,Online,2,86.2,172.4,CUST-1322
ORD-102285,2026-05-02,Self-Help Best Seller,Books & Stationery,South,Online,3,22.08,66.24,CUST-1116
ORD-102286,2025-11-16,Fitness Tracker,Sports & Outdoors,East,Online,1,66.33,66.33,CUST-1166
ORD-102287,2025-05-26,Camping Tent,Sports & Outdoors,West,Wholesale,52,134.51,6994.52,CUST-1197
ORD-102288,2025-10-09,Laptop,Electronics,West,In-Store,3,912.26,2736.78,CUST-1070
ORD-102289,2025-03-13,Dumbbells,Sports & Outdoors,West,Affiliate,3,58.53,175.59,CUST-1168
ORD-102290,2026-03-13,Wireless Headphones,Electronics,West,Affiliate,2,143.22,286.44,CUST-1334
ORD-102291,2026-01-12,Hair Dryer,Beauty & Personal Care,South,Affiliate,1,72.75,72.75,CUST-1351
ORD-102292,2025-08-21,Hair Dryer,Beauty & Personal Care,West,Online,1,52.73,52.73,CUST-1390
ORD-102293,2025-09-09,Wireless Headphones,Electronics,South,Online,4,146.3,585.2,CUST-1095
ORD-102294,2024-04-15,Leather Journal,Books & Stationery,West,Affiliate,1,29.07,29.07,CUST-1141
ORD-102295,2024-03-01,Leather Journal,Books & Stationery,South,Online,1,28.95,28.95,CUST-1138
ORD-102296,2025-09-13,Smartwatch,Electronics,South,Wholesale,53,191.45,10146.85,CUST-1137
ORD-102297,2025-03-29,Running Shoes,Fashion,East,Online,1,103.98,103.98,CUST-1336
ORD-102298,2024-02-05,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,1,29.36,29.36,CUST-1236
ORD-102299,2025-05-23,Designer Jeans,Fashion,East,Online,1,88.05,88.05,CUST-1079
ORD-102300,2025-05-04,Bluetooth Speaker,Electronics,South,In-Store,1,63.75,63.75,CUST-1299
ORD-102301,2026-03-14,Sunglasses,Fashion,West,Online,1,56.41,56.41,CUST-1179
ORD-102302,2025-02-12,Essential Oil Diffuser,Beauty & Personal Care,East,Online,2,26.49,52.98,CUST-1375
ORD-102303,2025-02-23,Robotic Vacuum,Home & Kitchen,North,Online,1,257.27,257.27,CUST-1316
ORD-102304,2024-01-04,Fountain Pen,Books & Stationery,East,Online,2,42.96,85.92,CUST-1336
ORD-102305,2025-07-09,Fitness Tracker,Sports & Outdoors,North,Online,1,55.26,55.26,CUST-1350
ORD-102306,2026-04-26,Cookware Set,Home & Kitchen,South,Online,2,154.84,309.68,CUST-1042
ORD-102307,2024-12-26,Blender,Home & Kitchen,South,In-Store,3,52.9,158.7,CUST-1033
ORD-102308,2026-04-06,Winter Coat,Fashion,East,Online,5,164.0,820.0,CUST-1206
ORD-102309,2024-07-22,Self-Help Best Seller,Books & Stationery,South,Online,3,17.72,53.16,CUST-1323
ORD-102310,2025-08-05,Sunglasses,Fashion,East,In-Store,3,58.06,174.18,CUST-1394
ORD-102311,2025-04-07,Laptop,Electronics,West,In-Store,1,957.68,957.68,CUST-1007
ORD-102312,2026-05-08,Laptop,Electronics,West,Online,4,987.3,3949.2,CUST-1099
ORD-102313,2024-04-14,Smartwatch,Electronics,South,Affiliate,5,230.42,1152.1,CUST-1225
ORD-102314,2024-12-25,Robotic Vacuum,Home & Kitchen,South,Affiliate,4,282.43,1129.72,CUST-1195
ORD-102315,2026-04-17,Ergonomic Chair,Home & Kitchen,East,In-Store,3,197.82,593.46,CUST-1222
ORD-102316,2024-06-14,Leather Journal,Books & Stationery,West,In-Store,2,27.99,55.98,CUST-1284
ORD-102317,2025-11-14,Ergonomic Chair,Home & Kitchen,North,Online,3,222.95,668.85,CUST-1297
ORD-102318,2026-03-28,Running Shoes,Fashion,West,Affiliate,1,95.91,95.91,CUST-1202
ORD-102319,2024-08-27,Skincare Gift Set,Beauty & Personal Care,North,Wholesale,57,48.9,2787.3,CUST-1242
ORD-102320,2026-03-01,Perfume,Beauty & Personal Care,East,In-Store,2,89.17,178.34,CUST-1231
ORD-102321,2026-01-19,Leather Journal,Books & Stationery,West,In-Store,2,22.14,44.28,CUST-1116
ORD-102322,2025-03-09,Robotic Vacuum,Home & Kitchen,North,In-Store,2,285.51,571.02,CUST-1250
ORD-102323,2025-09-29,Dumbbells,Sports & Outdoors,East,Online,3,42.85,128.55,CUST-1153
ORD-102324,2025-09-10,Sci-Fi Novel,Books & Stationery,East,Wholesale,26,14.17,368.42,CUST-1062
ORD-102325,2025-09-03,Hair Dryer,Beauty & Personal Care,South,Online,1,52.84,52.84,CUST-1038
ORD-102326,2024-02-24,Smartwatch,Electronics,East,Online,2,227.03,454.06,CUST-1045
ORD-102327,2024-11-11,Fitness Tracker,Sports & Outdoors,East,In-Store,1,60.26,60.26,CUST-1186
ORD-102328,2025-09-19,Sci-Fi Novel,Books & Stationery,North,In-Store,2,15.23,30.46,CUST-1053
ORD-102329,2024-04-21,Ergonomic Chair,Home & Kitchen,West,In-Store,1,200.49,200.49,CUST-1125
ORD-102330,2025-09-01,Makeup Kit,Beauty & Personal Care,West,Online,4,46.62,186.48,CUST-1206
ORD-102331,2025-10-05,Smart TV,Electronics,West,In-Store,1,629.77,629.77,CUST-1129
ORD-102332,2024-12-29,Hair Dryer,Beauty & Personal Care,South,Online,3,72.34,217.02,CUST-1208
ORD-102333,2024-08-28,Designer Jeans,Fashion,North,Affiliate,2,96.63,193.26,CUST-1144
ORD-102334,2025-02-18,Smartwatch,Electronics,South,Online,1,244.0,244.0,CUST-1048
ORD-102335,2024-06-03,Essential Oil Diffuser,Beauty & Personal Care,East,Affiliate,1,25.69,25.69,CUST-1362
ORD-102336,2025-03-25,Fitness Tracker,Sports & Outdoors,South,Online,2,52.73,105.46,CUST-1190
ORD-102337,2024-12-05,Essential Oil Diffuser,Beauty & Personal Care,West,Online,5,32.56,162.8,CUST-1381
ORD-102338,2025-04-18,Camping Tent,Sports & Outdoors,West,Wholesale,45,141.67,6375.15,CUST-1021
ORD-102339,2024-01-17,Coffee Maker,Home & Kitchen,South,Wholesale,27,74.15,2002.05,CUST-1199
ORD-102340,2025-01-29,Leather Jacket,Fashion,South,Online,4,184.1,736.4,CUST-1348
ORD-102341,2025-12-01,Fitness Tracker,Sports & Outdoors,East,Online,2,69.93,139.86,CUST-1074
ORD-102342,2026-05-27,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,4,33.22,132.88,CUST-1097
ORD-102343,2025-08-16,Hiking Backpack,Sports & Outdoors,East,Online,3,99.36,298.08,CUST-1385
ORD-102344,2025-04-27,Dumbbells,Sports & Outdoors,South,Online,1,35.99,35.99,CUST-1377
ORD-102345,2024-01-27,Makeup Kit,Beauty & Personal Care,East,Online,1,54.86,54.86,CUST-1370
ORD-102346,2026-05-13,Leather Journal,Books & Stationery,East,Affiliate,1,29.62,29.62,CUST-1084
ORD-102347,2024-11-01,Laptop,Electronics,East,In-Store,1,916.26,916.26,CUST-1132
ORD-102348,2024-01-30,Cookware Set,Home & Kitchen,South,In-Store,2,128.93,257.86,CUST-1021
ORD-102349,2024-12-04,Cookware Set,Home & Kitchen,South,In-Store,4,122.42,489.68,CUST-1058
ORD-102350,2026-02-02,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,1,28.18,28.18,CUST-1185
ORD-102351,2025-12-18,Makeup Kit,Beauty & Personal Care,South,Online,4,52.61,210.44,CUST-1240
ORD-102352,2025-07-10,Robotic Vacuum,Home & Kitchen,North,Online,3,277.41,832.23,CUST-1079
ORD-102353,2024-11-07,Camping Tent,Sports & Outdoors,East,In-Store,2,138.2,276.4,CUST-1160
ORD-102354,2024-03-02,Fitness Tracker,Sports & Outdoors,South,Online,4,69.9,279.6,CUST-1307
ORD-102355,2025-05-29,Smart TV,Electronics,East,Online,5,648.89,3244.45,CUST-1399
ORD-102356,2024-06-14,Hiking Backpack,Sports & Outdoors,North,In-Store,1,78.55,78.55,CUST-1069
ORD-102357,2025-11-24,Casual T-Shirt,Fashion,North,In-Store,1,28.0,28.0,CUST-1121
ORD-102358,2025-10-08,Smartphone,Electronics,East,Online,1,784.8,784.8,CUST-1026
ORD-102359,2026-01-02,Designer Jeans,Fashion,East,Online,3,90.19,270.57,CUST-1245
ORD-102360,2025-12-08,Skincare Gift Set,Beauty & Personal Care,South,In-Store,1,41.81,41.81,CUST-1296
ORD-102361,2026-02-14,Desk Organizer,Books & Stationery,West,Online,2,25.3,50.6,CUST-1396
ORD-102362,2026-01-12,Sci-Fi Novel,Books & Stationery,North,Online,1,14.34,14.34,CUST-1201
ORD-102363,2024-02-28,Hiking Backpack,Sports & Outdoors,West,In-Store,4,98.84,395.36,CUST-1033
ORD-102364,2024-12-05,Leather Journal,Books & Stationery,North,Online,1,28.36,28.36,CUST-1292
ORD-102365,2025-03-19,Leather Journal,Books & Stationery,South,Affiliate,2,29.44,58.88,CUST-1348
ORD-102366,2024-10-28,Smartphone,Electronics,North,Online,2,782.16,1564.32,CUST-1091
ORD-102367,2026-04-30,Designer Jeans,Fashion,South,In-Store,2,98.66,197.32,CUST-1284
ORD-102368,2024-03-06,Bluetooth Speaker,Electronics,East,Online,2,72.64,145.28,CUST-1349
ORD-102369,2026-01-08,Camping Tent,Sports & Outdoors,West,Online,2,179.71,359.42,CUST-1209
ORD-102370,2024-09-12,Robotic Vacuum,Home & Kitchen,South,Online,2,262.54,525.08,CUST-1034
ORD-102371,2026-04-14,Perfume,Beauty & Personal Care,North,Online,3,65.08,195.24,CUST-1370
ORD-102372,2024-09-08,Robotic Vacuum,Home & Kitchen,West,In-Store,1,278.17,278.17,CUST-1358
ORD-102373,2025-08-18,Leather Journal,Books & Stationery,North,In-Store,2,22.92,45.84,CUST-1293
ORD-102374,2024-08-19,Hiking Backpack,Sports & Outdoors,North,Online,1,91.98,91.98,CUST-1285
ORD-102375,2024-01-22,Hiking Backpack,Sports & Outdoors,East,Online,1,88.33,88.33,CUST-1282
ORD-102376,2024-11-30,Leather Journal,Books & Stationery,West,Online,5,25.48,127.4,CUST-1152
ORD-102377,2026-05-19,Blender,Home & Kitchen,East,Online,1,65.48,65.48,CUST-1182
ORD-102378,2025-03-30,Perfume,Beauty & Personal Care,East,Online,3,84.27,252.81,CUST-1127
ORD-102379,2024-06-02,Desk Organizer,Books & Stationery,East,Online,1,27.2,27.2,CUST-1135
ORD-102380,2025-11-19,Blender,Home & Kitchen,West,In-Store,1,59.48,59.48,CUST-1326
ORD-102381,2024-03-09,Hair Dryer,Beauty & Personal Care,North,In-Store,2,50.77,101.54,CUST-1379
ORD-102382,2025-10-19,Fitness Tracker,Sports & Outdoors,East,Online,2,52.94,105.88,CUST-1256
ORD-102383,2024-05-11,Bluetooth Speaker,Electronics,North,In-Store,1,67.54,67.54,CUST-1050
ORD-102384,2025-05-17,Sunglasses,Fashion,East,Online,1,63.3,63.3,CUST-1080
ORD-102385,2025-11-08,Winter Coat,Fashion,South,In-Store,3,158.08,474.24,CUST-1078
ORD-102386,2024-07-12,Essential Oil Diffuser,Beauty & Personal Care,North,In-Store,2,32.02,64.04,CUST-1246
ORD-102387,2025-12-26,Coffee Maker,Home & Kitchen,North,Online,1,99.06,99.06,CUST-1029
ORD-102388,2025-03-30,Winter Coat,Fashion,North,Online,4,130.48,521.92,CUST-1254
ORD-102389,2024-08-01,Self-Help Best Seller,Books & Stationery,North,Online,5,20.85,104.25,CUST-1095
ORD-102390,2026-04-12,Fitness Tracker,Sports & Outdoors,East,In-Store,3,72.54,217.62,CUST-1002
ORD-102391,2024-04-12,Hiking Backpack,Sports & Outdoors,West,In-Store,3,82.72,248.16,CUST-1297
ORD-102392,2025-10-03,Fountain Pen,Books & Stationery,East,Online,1,33.63,33.63,CUST-1360
ORD-102393,2025-10-07,Dumbbells,Sports & Outdoors,South,Online,2,54.83,109.66,CUST-1339
ORD-102394,2025-03-18,Self-Help Best Seller,Books & Stationery,South,Online,4,19.91,79.64,CUST-1158
ORD-102395,2024-12-05,Designer Jeans,Fashion,North,Online,2,82.56,165.12,CUST-1014
ORD-102396,2026-05-07,Casual T-Shirt,Fashion,East,In-Store,1,20.59,20.59,CUST-1037
ORD-102397,2025-08-31,Makeup Kit,Beauty & Personal Care,South,In-Store,3,59.01,177.03,CUST-1088
ORD-102398,2024-01-18,Ergonomic Chair,Home & Kitchen,South,Online,2,200.06,400.12,CUST-1068
ORD-102399,2025-04-06,Leather Journal,Books & Stationery,West,Online,2,22.69,45.38,CUST-1107
ORD-102400,2025-05-14,Makeup Kit,Beauty & Personal Care,South,Online,1,51.27,51.27,CUST-1361
ORD-102401,2026-05-06,Bluetooth Speaker,Electronics,North,Online,2,73.86,147.72,CUST-1324
ORD-102402,2025-05-24,Yoga Mat,Sports & Outdoors,South,Online,3,33.51,100.53,CUST-1227
ORD-102403,2026-03-15,Air Fryer,Home & Kitchen,South,Online,1,104.07,104.07,CUST-1010
ORD-102404,2024-03-21,Casual T-Shirt,Fashion,North,Online,3,24.85,74.55,CUST-1059
ORD-102405,2024-08-08,Smartphone,Electronics,South,Online,1,765.1,765.1,CUST-1387
ORD-102406,2025-09-06,Leather Jacket,Fashion,South,Online,5,167.09,835.45,CUST-1015
ORD-102407,2025-03-29,Laptop,Electronics,North,In-Store,2,914.52,1829.04,CUST-1129
ORD-102408,2025-04-04,Wireless Headphones,Electronics,North,Online,1,147.3,147.3,CUST-1367
ORD-102409,2024-12-07,Wireless Headphones,Electronics,West,Affiliate,3,132.2,396.6,CUST-1353
ORD-102410,2025-02-19,Designer Jeans,Fashion,East,Wholesale,26,72.96,1896.96,CUST-1025
ORD-102411,2024-06-24,Essential Oil Diffuser,Beauty & Personal Care,East,In-Store,1,26.62,26.62,CUST-1146
ORD-102412,2025-11-18,Makeup Kit,Beauty & Personal Care,South,Online,4,64.43,257.72,CUST-1327
ORD-102413,2024-08-12,Self-Help Best Seller,Books & Stationery,West,Online,3,15.2,45.6,CUST-1038
ORD-102414,2026-03-20,Winter Coat,Fashion,West,Online,2,179.29,358.58,CUST-1031
ORD-102415,2024-01-24,Laptop,Electronics,East,Online,1,947.94,947.94,CUST-1399
ORD-102416,2025-12-20,Leather Journal,Books & Stationery,East,Online,2,20.72,41.44,CUST-1167
ORD-102417,2024-07-04,Designer Jeans,Fashion,West,Affiliate,1,98.92,98.92,CUST-1315
ORD-102418,2024-02-20,Smartphone,Electronics,East,In-Store,2,713.47,1426.94,CUST-1229
ORD-102419,2024-05-22,Sci-Fi Novel,Books & Stationery,West,Online,1,13.61,13.61,CUST-1184
ORD-102420,2026-03-13,Coffee Maker,Home & Kitchen,West,Online,3,97.78,293.34,CUST-1002
ORD-102421,2024-08-01,Leather Jacket,Fashion,East,Online,2,193.38,386.76,CUST-1032
ORD-102422,2024-09-21,Desk Organizer,Books & Stationery,West,Affiliate,1,25.85,25.85,CUST-1002
ORD-102423,2024-01-15,Laptop,Electronics,East,Affiliate,1,963.48,963.48,CUST-1369
ORD-102424,2024-07-03,Self-Help Best Seller,Books & Stationery,West,Online,1,19.03,19.03,CUST-1161
ORD-102425,2025-06-24,Perfume,Beauty & Personal Care,North,Affiliate,3,68.37,205.11,CUST-1140
ORD-102426,2025-07-15,Desk Organizer,Books & Stationery,South,Online,3,31.99,95.97,CUST-1174
ORD-102427,2026-04-07,Wireless Headphones,Electronics,North,Affiliate,3,148.07,444.21,CUST-1168
ORD-102428,2025-07-25,Smartwatch,Electronics,North,Online,2,246.53,493.06,CUST-1274
ORD-102429,2026-04-04,Makeup Kit,Beauty & Personal Care,West,In-Store,1,61.57,61.57,CUST-1281
ORD-102430,2025-01-15,Smart TV,Electronics,North,Online,1,616.76,616.76,CUST-1133
ORD-102431,2024-10-24,Makeup Kit,Beauty & Personal Care,North,Online,2,61.4,122.8,CUST-1178
ORD-102432,2024-05-27,Laptop,Electronics,West,In-Store,1,955.34,955.34,CUST-1215
ORD-102433,2025-11-17,Air Fryer,Home & Kitchen,East,Wholesale,23,96.41,2217.43,CUST-1000
ORD-102434,2025-09-19,Sunglasses,Fashion,South,Online,1,63.44,63.44,CUST-1221
ORD-102435,2024-03-19,Coffee Maker,Home & Kitchen,North,In-Store,2,82.1,164.2,CUST-1373
ORD-102436,2024-02-21,Air Fryer,Home & Kitchen,North,Online,4,109.23,436.92,CUST-1072
ORD-102437,2024-09-17,Fitness Tracker,Sports & Outdoors,West,Wholesale,50,47.15,2357.5,CUST-1101
ORD-102438,2024-07-04,Smart TV,Electronics,South,Online,1,607.32,607.32,CUST-1056
ORD-102439,2024-04-06,Hiking Backpack,Sports & Outdoors,East,Online,3,83.32,249.96,CUST-1344
ORD-102440,2024-02-14,Cookware Set,Home & Kitchen,South,Online,2,136.92,273.84,CUST-1273
ORD-102441,2025-01-18,Self-Help Best Seller,Books & Stationery,South,Online,2,22.41,44.82,CUST-1107
ORD-102442,2024-04-03,Casual T-Shirt,Fashion,North,Online,2,21.68,43.36,CUST-1164
ORD-102443,2025-03-12,Running Shoes,Fashion,South,Online,4,90.48,361.92,CUST-1018
ORD-102444,2026-03-16,Sci-Fi Novel,Books & Stationery,South,Wholesale,33,12.89,425.37,CUST-1379
ORD-102445,2025-09-27,Fountain Pen,Books & Stationery,West,In-Store,1,36.04,36.04,CUST-1288
ORD-102446,2025-11-03,Smartwatch,Electronics,West,Online,4,203.66,814.64,CUST-1290
ORD-102447,2024-12-20,Smart TV,Electronics,North,Online,2,608.88,1217.76,CUST-1202
ORD-102448,2025-12-17,Laptop,Electronics,East,In-Store,4,971.11,3884.44,CUST-1091
ORD-102449,2024-05-28,Coffee Maker,Home & Kitchen,North,Affiliate,2,92.52,185.04,CUST-1044
ORD-102450,2025-08-03,Sunglasses,Fashion,West,Wholesale,54,66.72,3602.88,CUST-1219
ORD-102451,2025-01-31,Laptop,Electronics,East,Wholesale,40,842.0,33680.0,CUST-1230
